"TOA5","CR9000","CR9000","1576","CR9000X.Std.06","CPU:MnDot_Bo.C9X","59705","MNDOT"
"TIMESTAMP","RECORD","Windspeed","WindDir","Bolt2","Bolt3","Bolt5","Bolt6","Strain1","Strain2","Strain3","Strain4","Strain5","Strain6","Strain7","Strain8","Bolt7"
"2017-09-04 16:18:44.72",121345447,38.67,329.7,57.3661,-9.62152,-24.40432,4.54152,-17.6,-30.4,-54.1,-14.5,3.4,72.5,120.5,86.3,-4.19608
"2017-09-04 16:18:44.73",121345448,38.42,331,57.35647,-9.6012,-24.41448,4.5212,-17.8,-31.2,-54.7,-15.2,3,73,121.5,86.1,-2.63144
"2017-09-04 16:18:44.74",121345449,38.18,331.4,57.34685,-9.62152,-24.41448,4.5212,-18.1,-31.8,-55.6,-15.9,2.7,73.1,122,86.6,-0.42672
"2017-09-04 16:18:44.75",121345450,38.42,332.1,57.35647,-9.651999,-24.42464,4.54152,-17.7,-32.2,-56.3,-16.5,2.6,73.6,122.8,87.5,6.47192
"2017-09-04 16:18:44.76",121345451,38.18,333.2,57.32759,-9.651999,-24.41448,4.55168,-17.3,-32.1,-56.9,-17.4,2.6,73.7,123.1,88.4,-1.63576
"2017-09-04 16:18:44.77",121345452,37.96,333.6,57.35647,-9.63168,-24.39416,4.54152,-16.7,-32,-56.6,-17.3,2.1,73.9,123.7,89,-0.56896
"2017-09-04 16:18:44.78",121345453,37.66,334.1,57.35647,-9.672319,-24.39416,4.51104,-16.5,-32.3,-56.6,-17.7,1.6,73.4,123.9,89,-0.14224
"2017-09-04 16:18:44.79",121345454,37.99,334.7,57.33722,-9.672319,-24.40432,4.51104,-15.6,-31.8,-56.2,-18.4,0.6,72.4,123,88.9,-3.69824
"2017-09-04 16:18:44.8",121345455,37.8,334.9,57.35647,-9.63168,-24.41448,4.5212,-14.9,-31,-55.1,-17.7,-0.1,71.2,122.2,88.9,3.69824
"2017-09-04 16:18:44.81",121345456,37.52,334.9,57.3661,-9.63168,-24.42464,4.50088,-13.7,-30.1,-54,-17.4,-0.6,70.1,121,88.8,4.05384
"2017-09-04 16:18:44.82",121345457,37.3,335.2,57.40461,-9.59104,-24.41448,4.50088,-12.6,-29,-52.2,-16.7,-0.9,68.6,119.8,88.5,3.2004
"2017-09-04 16:18:44.83",121345458,37.12,334.5,57.40461,-9.54024,-24.42464,4.49072,-12.2,-28.3,-50.5,-16.4,-1.5,67.3,118.3,87.4,-1.28016
"2017-09-04 16:18:44.84",121345459,37.41,334.3,57.38535,-9.53008,-24.42464,4.4704,-11.7,-27.5,-49.2,-15.8,-2.6,65.6,116.5,86.3,1.4224
"2017-09-04 16:18:44.85",121345460,37.21,334.2,57.39498,-9.519919,-24.41448,4.48056,-11.1,-26.6,-47.9,-14.7,-2.4,64.4,115.3,85.7,1.28016
"2017-09-04 16:18:44.86",121345461,37.04,333.4,57.40461,-9.519919,-24.42464,4.46024,-10.6,-25.8,-46.7,-14.5,-2.8,63.3,113.9,85.6,1.35128
"2017-09-04 16:18:44.87",121345462,36.8,332.7,57.43349,-9.46912,-24.41448,4.48056,-10.1,-25.3,-45.4,-13.4,-2.8,63,113.2,85.2,1.28016
"2017-09-04 16:18:44.88",121345463,36.78,332.5,57.42386,-9.47928,-24.4348,4.4704,-10,-25.2,-44.7,-13.5,-3,62.5,113,84.3,1.49352
"2017-09-04 16:18:44.89",121345464,37.01,331.4,57.39498,-9.47928,-24.45512,4.4704,-10.2,-25.4,-44.9,-13.7,-3.4,62,112.4,84.3,-0.14224
"2017-09-04 16:18:44.9",121345465,36.79,330.6,57.40461,-9.46912,-24.4348,4.46024,-10.2,-25.2,-45,-14.3,-3.3,61.9,112.5,84.8,1.778
"2017-09-04 16:18:44.91",121345466,36.58,330,57.39498,-9.47928,-24.4348,4.46024,-9.6,-25.2,-45.3,-14.2,-3.6,62,112.7,85.1,1.56464
"2017-09-04 16:18:44.92",121345467,36.46,329.3,57.44312,-9.54024,-24.42464,4.4704,-9.4,-25.1,-45.4,-14.4,-3.5,62.5,113.7,86,2.34696
"2017-09-04 16:18:44.93",121345468,36.27,328.2,57.42386,-9.519919,-24.42464,4.48056,-9.4,-25.9,-46.2,-15.4,-3.8,63,114.4,86,0.14224
"2017-09-04 16:18:44.94",121345469,36.08,327.8,57.40461,-9.53008,-24.42464,4.45008,-9.2,-26.3,-47.2,-16.3,-4.5,62.9,115,86.8,-2.27584
"2017-09-04 16:18:44.95",121345470,36.39,327.4,57.40461,-9.560559,-24.42464,4.4704,-9,-27,-48.1,-17.2,-4.6,63.5,116.1,87.9,-0.92456
"2017-09-04 16:18:44.96",121345471,36.34,326.2,57.39498,-9.560559,-24.41448,4.46024,-8.9,-27.1,-49.2,-18,-4.7,63.9,116.8,89,0.3556
"2017-09-04 16:18:44.97",121345472,36.14,325.8,57.40461,-9.5504,-24.40432,4.4704,-8.5,-27.3,-49.5,-18.7,-4.5,64.9,118.2,90,2.34696
"2017-09-04 16:18:44.98",121345473,36.05,325.4,57.40461,-9.58088,-24.40432,4.4704,-8.8,-28,-49.9,-18.9,-5,65.3,119,89.7,2.77368
"2017-09-04 16:18:44.99",121345474,35.88,324.4,57.38535,-9.62152,-24.40432,4.46024,-9.1,-28.3,-50.5,-19.3,-5,65,118.8,89.7,3.41376
"2017-09-04 16:18:45",121345475,35.69,324.1,57.39498,-9.61136,-24.40432,4.49072,-9.4,-28.2,-50.4,-19.2,-4.4,65.2,118.7,89.8,-1.13792
"2017-09-04 16:18:45.01",121345476,35.62,323.9,57.38535,-9.57072,-24.41448,4.49072,-9.6,-28,-50.3,-18.5,-4.4,65.5,118,89.6,-1.63576
"2017-09-04 16:18:45.02",121345477,35.48,323.2,57.39498,-9.15416,-24.20112,4.56184,-9.9,-27.7,-49,-17.2,-4,65.5,117.7,88.7,2.98704
"2017-09-04 16:18:45.03",121345478,35.3,323.2,57.39498,-9.519919,-24.41448,4.49072,-10.6,-27.6,-47.8,-16.3,-3.2,65.1,116.7,87.1,4.48056
"2017-09-04 16:18:45.04",121345479,35.24,323.2,57.38535,-9.54024,-24.4348,4.46024,-11.4,-27.6,-47.1,-15.5,-3,64.2,115.1,85.7,1.28016
"2017-09-04 16:18:45.05",121345480,35.44,322.8,57.37573,-9.50976,-24.44496,4.4704,-11.5,-26.9,-45.8,-14.1,-2.6,63.5,114,84.6,-1.49352
"2017-09-04 16:18:45.06",121345481,35.29,322.8,57.39498,-9.519919,-24.44496,4.46024,-11.6,-26.2,-44.7,-13.1,-1.9,63.1,112.7,84.2,-2.41808
"2017-09-04 16:18:45.07",121345482,35.44,322.8,57.42386,-9.4488,-24.45512,4.48056,-11.8,-25.7,-43.5,-12,-1.3,62.8,111.9,83.5,5.47624
"2017-09-04 16:18:45.08",121345483,35.33,322.4,57.42386,-9.43864,-24.4348,4.45008,-12.2,-25.9,-42.7,-11.1,-1.4,62.4,111.2,82.3,2.98704
"2017-09-04 16:18:45.09",121345484,35.17,323.1,57.40461,-9.45896,-24.4348,4.45008,-12.2,-25.6,-42.3,-10.7,-1.5,61.8,110.3,81.3,2.63144
"2017-09-04 16:18:45.1",121345485,35.14,323.4,57.40461,-9.42848,-24.44496,4.45008,-12.4,-25.5,-41.6,-10.4,-1.2,61.7,109.9,81.1,2.41808
"2017-09-04 16:18:45.11",121345486,35.03,323.4,57.40461,-9.41832,-24.45512,4.42976,-12.4,-25.1,-41.9,-10.5,-0.9,61.7,109.6,81.4,0.85344
"2017-09-04 16:18:45.12",121345487,34.89,323.6,57.42386,-9.41832,-24.42464,4.46024,-12.2,-25.3,-41.5,-9.7,-0.4,62.3,110.1,81.3,0.78232
"2017-09-04 16:18:45.13",121345488,34.86,324.1,57.40461,-9.4488,-24.4348,4.45008,-12.9,-25.9,-41.7,-9.9,-0.5,62.3,110.6,80.8,6.4008
"2017-09-04 16:18:45.14",121345489,34.66,324.1,57.39498,-9.46912,-24.4348,4.45008,-13.7,-26.5,-42.6,-10.6,-0.3,63,110.8,81,0
"2017-09-04 16:18:45.15",121345490,34.42,324.6,57.40461,-9.45896,-24.4348,4.43992,-13.9,-27,-43.4,-10.6,0.1,63.9,111.6,81.4,0.42672
"2017-09-04 16:18:45.16",121345491,34.09,325.2,57.38535,-9.499599,-24.45512,4.4704,-14.6,-27.7,-44.7,-11,0.7,64.9,112.5,82.3,-2.27584
"2017-09-04 16:18:45.17",121345492,34.06,325,57.37573,-9.47928,-24.44496,4.46024,-15,-28.2,-45.5,-11.4,1.8,66.4,114,83.2,4.9784
"2017-09-04 16:18:45.18",121345493,33.91,325.3,57.38535,-9.53008,-24.4348,4.49072,-15.9,-29.4,-46.3,-12,1.6,67.3,115.2,82.7,3.12928
"2017-09-04 16:18:45.19",121345494,33.93,325.8,57.32759,-9.5504,-24.46528,4.49072,-16.7,-30.2,-47.4,-12.3,1.8,68,115.7,82.7,-3.12928
"2017-09-04 16:18:45.2",121345495,33.89,325.5,57.32759,-9.58088,-24.42464,4.48056,-17.1,-30.8,-47.9,-12.5,1.9,68.7,116.4,83.1,-0.3556
"2017-09-04 16:18:45.21",121345496,33.79,325.9,57.33722,-9.57072,-24.44496,4.51104,-17.1,-30.6,-48.4,-12.8,2.3,68.8,116.4,83.3,-0.14224
"2017-09-04 16:18:45.22",121345497,33.8,326.5,57.33722,-9.50976,-24.41448,4.50088,-17,-30.4,-47.8,-11.8,3.1,69.3,116.3,83.5,0.07112
"2017-09-04 16:18:45.23",121345498,33.8,326.3,57.34685,-9.57072,-24.41448,4.49072,-17.4,-30.5,-47,-11.7,2.6,68.8,115.9,82.6,4.12496
"2017-09-04 16:18:45.24",121345499,33.7,326.4,57.34685,-9.53008,-24.44496,4.4704,-17.3,-30.3,-46.2,-11.3,2.2,67.9,115,81.8,0.64008
"2017-09-04 16:18:45.25",121345500,33.17,327.1,57.37573,-9.499599,-24.44496,4.46024,-16.9,-29.5,-44.9,-11,2,66.6,113.6,81.3,-1.20904
"2017-09-04 16:18:45.26",121345501,33.19,326.9,57.3661,-9.48944,-24.46528,4.43992,-16.3,-28.4,-43.8,-9.8,1.9,65.6,112.2,81.1,1.49352
"2017-09-04 16:18:45.27",121345502,33.11,327,57.37573,-9.45896,-24.4348,4.46024,-15.3,-27.6,-42,-9.2,1.7,64.7,111.2,80.6,-0.42672
"2017-09-04 16:18:45.28",121345503,33.13,327.5,57.40461,-9.42848,-24.44496,4.46024,-15.3,-27.2,-40.5,-8.2,1.5,63.6,110,79,0.14224
"2017-09-04 16:18:45.29",121345504,33.18,327.2,57.39498,-9.41832,-24.45512,4.42976,-15.1,-26.5,-39.2,-7.7,0.9,62.1,108.4,78.3,2.20472
"2017-09-04 16:18:45.3",121345505,33.12,327.4,57.38535,-9.38784,-24.45512,4.43992,-14.6,-25.9,-37.9,-7,0.8,61,107.1,77.7,-1.4224
"2017-09-04 16:18:45.31",121345506,32.59,327.9,57.38535,-9.35736,-24.46528,4.40944,-14.2,-25,-37.3,-6.6,0.4,60.4,106,77.5,-3.62712
"2017-09-04 16:18:45.32",121345507,32.63,327.7,57.42386,-9.35736,-24.44496,4.43992,-13.7,-24.4,-36.1,-5.9,0.9,60.1,105.5,77.3,-3.556
"2017-09-04 16:18:45.33",121345508,32.61,327.5,57.42386,-9.37768,-24.46528,4.4196,-13.9,-24.7,-35.4,-5.4,0.5,59.5,105.2,76.5,-2.27584
"2017-09-04 16:18:45.34",121345509,32.63,327.9,57.39498,-9.38784,-24.44496,4.40944,-14,-25,-35.4,-5.7,0.2,58.7,104.6,76.1,2.91592
"2017-09-04 16:18:45.35",121345510,32.71,327.7,57.39498,-9.37768,-24.4856,4.40944,-13.6,-24.8,-35.4,-6.4,0,59.2,105,76.3,0.42672
"2017-09-04 16:18:45.36",121345511,32.14,327.6,57.40461,-9.35736,-24.4856,4.43992,-13.2,-24.8,-35.9,-6.4,-0.2,59.2,105.2,77.6,3.05816
"2017-09-04 16:18:45.37",121345512,32.17,328.1,57.40461,-9.367519,-24.45512,4.43992,-12.9,-25,-36,-7,-0.2,59.7,106.1,78.4,2.06248
"2017-09-04 16:18:45.38",121345513,32.26,327.9,57.40461,-9.38784,-24.44496,4.42976,-12.7,-25.8,-36.8,-7.9,-0.8,59.9,107.2,78.7,-0.49784
"2017-09-04 16:18:45.39",121345514,32.26,327.6,57.39498,-9.41832,-24.45512,4.40944,-12.5,-26.5,-37.7,-9.4,-1.5,60,107.9,79.6,1.0668
"2017-09-04 16:18:45.4",121345515,32.07,328.2,57.38535,-9.43864,-24.46528,4.39928,-11.9,-26.4,-38.1,-9.9,-1.9,60.2,108.4,80.5,2.91592
"2017-09-04 16:18:45.41",121345516,31.85,327.9,57.37573,-9.46912,-24.46528,4.39928,-11.2,-26.4,-38.5,-10.8,-2.3,59.9,108.7,81.6,1.56464
"2017-09-04 16:18:45.42",121345517,31.87,327.5,57.39498,-9.42848,-24.45512,4.40944,-10.5,-25.9,-38.3,-11.1,-2.6,60.1,109.4,82.3,1.0668
"2017-09-04 16:18:45.43",121345518,31.92,328,57.38535,-8.92048,-24.17064,4.50088,-10.3,-26.4,-37.6,-11,-4.3,59.6,109.2,81.7,3.2004
"2017-09-04 16:18:45.44",121345519,31.55,327.6,57.39498,-9.4488,-24.46528,4.38912,-10.2,-26.2,-37.2,-11.4,-3.9,58.5,108.5,81.4,5.19176
"2017-09-04 16:18:45.45",121345520,31.51,327.2,57.38535,-9.398,-24.47544,4.38912,-9.5,-25.4,-36.4,-10.9,-4.1,57.8,107.4,81.3,6.82752
"2017-09-04 16:18:45.46",121345521,31.57,327.5,57.40461,-9.408159,-24.46528,4.38912,-9.1,-24.7,-35.5,-10.5,-4.1,57.1,106.3,81.2,2.8448
"2017-09-04 16:18:45.47",121345522,31.68,327.3,57.41424,-9.33704,-24.45512,4.39928,-8.6,-23.8,-34,-9.1,-3.7,56.3,105.1,80.6,1.4224
"2017-09-04 16:18:45.48",121345523,31.18,326.8,57.42386,-9.367519,-24.44496,4.37896,-8.8,-23.6,-32.5,-8.3,-4.2,55.3,104.1,78.9,4.69392
"2017-09-04 16:18:45.49",121345524,31.25,327,57.41424,-9.33704,-24.4856,4.37896,-9.2,-23.4,-31.4,-7.6,-4.3,54.2,102.5,77.8,4.6228
"2017-09-04 16:18:45.5",121345525,31.39,326.8,57.41424,-9.28624,-24.46528,4.3688,-8.8,-22.5,-30.2,-6.6,-4.2,53.3,101.2,76.8,1.70688
"2017-09-04 16:18:45.51",121345526,31.45,326.5,57.43349,-9.26592,-24.49576,4.37896,-8.6,-21.6,-29.2,-5.8,-4,52.4,99.8,76.6,2.63144
"2017-09-04 16:18:45.52",121345527,30.95,326.6,57.472,-9.2456,-24.47544,4.3688,-8.3,-20.8,-27.9,-4.5,-3.6,52.1,98.9,76.1,3.84048
"2017-09-04 16:18:45.53",121345528,31.11,326.3,57.46237,-9.23544,-24.4856,4.35864,-8.5,-20.8,-26.9,-4.3,-4.2,51.3,98.5,75.1,7.04088
"2017-09-04 16:18:45.54",121345529,31.17,325.9,57.43349,-9.22528,-24.46528,4.35864,-8.2,-20.8,-26.6,-4.3,-4.5,50.7,97.9,74.7,0.42672
"2017-09-04 16:18:45.55",121345530,30.71,326.2,57.45274,-9.26592,-24.47544,4.32816,-8,-20.6,-26.4,-4.6,-4.7,50.5,97.5,74.8,2.4892
"2017-09-04 16:18:45.56",121345531,30.86,326.1,57.45274,-9.23544,-24.49576,4.33832,-7.8,-20.4,-26.8,-4.5,-4.5,50.7,97.6,75.5,6.82752
"2017-09-04 16:18:45.57",121345532,30.94,325.5,57.45274,-9.22528,-24.46528,4.34848,-7.3,-20.5,-27,-4.5,-4.3,51.3,98.5,76.4,7.752079
"2017-09-04 16:18:45.58",121345533,30.48,325.8,57.45274,-9.27608,-24.47544,4.33832,-7.9,-21.1,-27.6,-5.4,-4.4,52,99.4,76.3,5.90296
"2017-09-04 16:18:45.59",121345534,30.66,325.8,57.42386,-9.28624,-24.46528,4.33832,-8.5,-22.1,-28.9,-6.2,-4.6,52.6,100.6,76.7,4.2672
"2017-09-04 16:18:45.6",121345535,30.74,325.3,57.44312,-9.30656,-24.47544,4.35864,-8.6,-22.7,-30.3,-6.9,-4.3,53.6,101.8,77.2,7.8232
"2017-09-04 16:18:45.61",121345536,30.28,325.6,57.43349,-9.31672,-24.47544,4.3688,-9.3,-23.2,-31.7,-7.2,-3.7,54.8,102.5,78.4,4.9784
"2017-09-04 16:18:45.62",121345537,30.48,325.7,57.42386,-9.367519,-24.47544,4.37896,-9.7,-23.7,-32.3,-7.1,-2.9,56.2,103.7,79,1.35128
"2017-09-04 16:18:45.63",121345538,30.58,325.2,57.41424,-9.347199,-24.44496,4.40944,-10.7,-24.5,-32.8,-7.6,-2.6,57,104.8,78.2,1.70688
"2017-09-04 16:18:45.64",121345539,30.14,325.2,57.40461,-9.35736,-24.47544,4.37896,-11.8,-25.3,-33.7,-7.6,-2.3,57.5,105,77.8,7.04088
"2017-09-04 16:18:45.65",121345540,30.32,325,57.38535,-9.37768,-24.47544,4.37896,-12.3,-25.6,-34,-7.3,-1.5,58,105.1,77.6,4.33832
"2017-09-04 16:18:45.66",121345541,29.95,324.2,57.39498,-9.35736,-24.47544,4.39928,-12.5,-25.5,-34.2,-6.7,-0.9,58.3,104.7,77.6,2.70256
"2017-09-04 16:18:45.67",121345542,30,324.2,57.40461,-9.347199,-24.47544,4.40944,-12.9,-25.2,-33.6,-6,-0.4,58.6,104.5,77.4,-0.7112
"2017-09-04 16:18:45.68",121345543,30.22,324,57.41424,-9.347199,-24.46528,4.40944,-13.2,-25.4,-32.9,-5.7,-0.3,58.4,104.4,76.4,5.54736
"2017-09-04 16:18:45.69",121345544,29.8,323.3,57.39498,-9.367519,-24.47544,4.39928,-13.6,-25.1,-32.6,-5.4,-0.1,57.9,103.4,75.6,6.89864
"2017-09-04 16:18:45.7",121345545,29.88,323.1,57.40461,-9.30656,-24.46528,4.39928,-13.7,-24.7,-32.1,-4.9,-0.1,57.4,102.8,74.9,3.62712
"2017-09-04 16:18:45.71",121345546,30.01,323.2,57.41424,-9.30656,-24.49576,4.39928,-13.4,-24,-31.6,-4,-0,57,101.7,75.1,4.9784
"2017-09-04 16:18:45.72",121345547,29.71,322.3,57.44312,-9.2964,-24.47544,4.40944,-13,-23.4,-30.6,-3.1,0.6,56.8,101.3,74.9,7.89432
"2017-09-04 16:18:45.73",121345548,29.83,322.2,57.45274,-9.28624,-24.47544,4.38912,-13.5,-23.2,-30.1,-2.7,0.5,56.6,100.8,73.9,6.0452
"2017-09-04 16:18:45.74",121345549,29.5,322.1,57.41424,-9.25576,-24.49576,4.38912,-13.9,-23.3,-29.8,-2.6,0.4,55.9,100.1,73,4.12496
"2017-09-04 16:18:45.75",121345550,29.66,321.3,57.42386,-9.27608,-24.49576,4.39928,-14.1,-23.2,-29.5,-2.2,1,56.1,99.9,72.6,4.2672
"2017-09-04 16:18:45.76",121345551,29.79,321.1,57.41424,-9.2964,-24.47544,4.37896,-14,-22.9,-30.2,-2,1.4,56.2,99.7,72.8,3.41376
"2017-09-04 16:18:45.77",121345552,29.45,321.4,57.43349,-9.25576,-24.47544,4.39928,-14.3,-23.2,-30.3,-1.6,1.8,57.1,100.4,73.3,7.32536
"2017-09-04 16:18:45.78",121345553,29.64,320.5,57.43349,-9.2964,-24.49576,4.39928,-15,-23.8,-30.9,-2,1.9,58,101.1,72.8,5.12064
"2017-09-04 16:18:45.79",121345554,29.21,320.6,57.40461,-9.31672,-24.47544,4.4196,-16,-24.9,-32.1,-2.6,2.2,58.9,101.8,72.9,2.41808
"2017-09-04 16:18:45.8",121345555,29.43,321,57.39498,-9.33704,-24.47544,4.40944,-16.4,-25.5,-33.4,-3.1,2.5,59.8,102.9,73.5,8.24992
"2017-09-04 16:18:45.81",121345556,29.62,320.4,57.39498,-9.367519,-24.46528,4.4196,-16.6,-25.9,-34.9,-3.8,2.8,60.7,104.1,74.7,2.98704
"2017-09-04 16:18:45.82",121345557,29.18,320.3,57.39498,-9.367519,-24.46528,4.43992,-16.6,-26.4,-35.9,-4.4,3.4,62,105.6,75.8,4.6228
"2017-09-04 16:18:45.83",121345558,29.44,320.4,57.39498,-9.398,-24.46528,4.46024,-16.9,-27,-37.1,-5.2,3,62.8,107,76.2,5.26288
"2017-09-04 16:18:45.84",121345559,29.08,320.1,57.33722,-8.92048,-24.19096,4.53136,-17.3,-28.2,-38.2,-6.4,1.8,63.2,108,76.2,7.752079
"2017-09-04 16:18:45.85",121345560,29.21,320.2,57.38535,-9.43864,-24.46528,4.45008,-17,-28,-38.7,-6.9,2.4,63.3,108.4,77.3,3.556
"2017-09-04 16:18:45.86",121345561,29.03,320.7,57.37573,-9.43864,-24.46528,4.43992,-16.3,-27.8,-39.6,-7.3,2.2,63.4,108.7,78.5,1.4224
"2017-09-04 16:18:45.87",121345562,29.11,320.5,57.40461,-9.408159,-24.44496,4.46024,-15.6,-27.3,-39.5,-7.7,2.1,63.3,109.3,79.1,12.23264
"2017-09-04 16:18:45.88",121345563,29.24,320.7,57.40461,-9.41832,-24.47544,4.43992,-15.4,-27.4,-39.3,-8,1.4,63.2,109.4,78.7,3.34264
"2017-09-04 16:18:45.89",121345564,28.91,321.2,57.38535,-9.41832,-24.46528,4.45008,-15.2,-27.3,-39.1,-8.1,0.8,62.5,108.9,78.7,1.92024
"2017-09-04 16:18:45.9",121345565,29.14,321.2,57.39498,-9.42848,-24.45512,4.42976,-14.7,-26.9,-38.8,-7.9,0.5,61.9,108.4,78.4,2.91592
"2017-09-04 16:18:45.91",121345566,28.73,321.6,57.41424,-9.398,-24.46528,4.40944,-14.2,-26,-38.2,-7.8,0.5,61.1,107.3,78.7,6.4008
"2017-09-04 16:18:45.92",121345567,28.95,322.4,57.42386,-9.367519,-24.44496,4.40944,-13.7,-25.5,-37.4,-7,0.6,60.9,106.9,78.5,7.89432
"2017-09-04 16:18:45.93",121345568,29.19,322.8,57.41424,-9.367519,-24.46528,4.4196,-13.7,-25.1,-36.4,-6.6,0.3,60.2,106.1,77.6,2.91592
"2017-09-04 16:18:45.94",121345569,28.78,323.1,57.42386,-9.37768,-24.47544,4.40944,-13.7,-24.9,-36,-6.4,-0,59.3,105.1,76.7,6.7564
"2017-09-04 16:18:45.95",121345570,28.99,324.2,57.41424,-9.347199,-24.46528,4.40944,-13.5,-24.4,-35.1,-5.9,-0.2,58.8,104.4,76.3,8.32104
"2017-09-04 16:18:45.96",121345571,29.12,324.7,57.41424,-9.30656,-24.47544,4.4196,-12.8,-23.9,-34.8,-5.8,-0.3,58.1,103.9,76.5,2.63144
"2017-09-04 16:18:45.97",121345572,28.84,325,57.44312,-9.31672,-24.45512,4.42976,-12.4,-23.3,-34.4,-5.5,-0.3,58.1,103.8,77.1,0.7112
"2017-09-04 16:18:45.98",121345573,29.04,325.9,57.43349,-9.31672,-24.45512,4.40944,-12.2,-23.4,-34.4,-6,-1,57.7,104.1,76.8,8.60552
"2017-09-04 16:18:45.99",121345574,28.95,326.3,57.42386,-9.347199,-24.46528,4.38912,-11.6,-23.5,-34.7,-6.8,-1.5,57.3,104.2,77,8.39216
"2017-09-04 16:18:46",121345575,28.87,326.4,57.43349,-9.35736,-24.47544,4.38912,-11.2,-23.6,-35.1,-7.5,-2,57.2,104.7,78.1,2.77368
"2017-09-04 16:18:46.01",121345576,29.07,327.2,57.42386,-9.35736,-24.46528,4.39928,-10.1,-23.5,-36.3,-8.5,-2.6,57.4,105.4,79.4,-0.3556
"2017-09-04 16:18:46.02",121345577,28.97,327.6,57.43349,-9.367519,-24.44496,4.4196,-9.5,-23.6,-36.8,-9.4,-3,57.9,106.5,80.7,6.54304
"2017-09-04 16:18:46.03",121345578,28.92,327.6,57.41424,-9.38784,-24.44496,4.4196,-9.1,-24.2,-37.3,-10.5,-3.7,58.3,107.5,81.4,5.54736
"2017-09-04 16:18:46.04",121345579,29.09,328.3,57.40461,-9.41832,-24.46528,4.40944,-8.9,-24.7,-38.3,-11.3,-4.2,58.3,108.3,81.8,3.62712
"2017-09-04 16:18:46.05",121345580,28.88,328.5,57.39498,-9.408159,-24.45512,4.38912,-8.9,-24.9,-38.8,-12.3,-4.7,58.5,109,82.6,6.4008
"2017-09-04 16:18:46.06",121345581,28.96,328.4,57.40461,-9.43864,-24.46528,4.38912,-8.6,-24.9,-39.9,-12.7,-4.8,58.7,109.1,83.5,3.84048
"2017-09-04 16:18:46.07",121345582,29.12,328.9,57.42386,-9.4488,-24.44496,4.40944,-8.3,-24.6,-39.8,-12.7,-4.7,58.9,109.7,84,8.60552
"2017-09-04 16:18:46.08",121345583,29.36,328.9,57.41424,-9.42848,-24.44496,4.4196,-8.5,-25,-39.5,-12.7,-4.7,59.1,109.9,83.3,3.34264
"2017-09-04 16:18:46.09",121345584,28.96,328.6,57.41424,-9.43864,-24.46528,4.40944,-9.2,-25.5,-39.3,-12.6,-4.8,58.7,109.3,82.9,4.19608
"2017-09-04 16:18:46.1",121345585,29.12,328.8,57.38535,-9.42848,-24.46528,4.40944,-9,-25.1,-38.8,-12.2,-4.7,58.5,109.1,82.4,7.752079
"2017-09-04 16:18:46.11",121345586,29.36,328.9,57.41424,-9.42848,-24.44496,4.38912,-8.6,-24.8,-38.3,-11.6,-4.6,58,108,82.4,5.19176
"2017-09-04 16:18:46.12",121345587,28.97,328.6,57.41424,-9.398,-24.46528,4.39928,-8.4,-23.9,-37.2,-10.9,-4.4,57.6,107.3,82,5.83184
"2017-09-04 16:18:46.13",121345588,29.11,328.8,57.42386,-9.367519,-24.44496,4.40944,-8.4,-23.7,-36,-10,-4.4,56.9,106.3,80.9,5.19176
"2017-09-04 16:18:46.14",121345589,29.35,328.8,57.40461,-9.367519,-24.46528,4.38912,-8.3,-23.2,-34.9,-9.4,-4.8,55.7,105.2,79.8,6.18744
"2017-09-04 16:18:46.15",121345590,29.51,328.6,57.41424,-9.35736,-24.47544,4.4196,-8.4,-22.7,-33.7,-9,-4.9,54.8,103.8,79.2,4.69392
"2017-09-04 16:18:46.16",121345591,29.1,328.8,57.42386,-9.32688,-24.47544,4.3688,-7.8,-21.8,-32.8,-8.3,-5,54.1,102.5,79.2,9.2456
"2017-09-04 16:18:46.17",121345592,29.32,329,57.43349,-9.28624,-24.4856,4.38912,-6.9,-21,-31.9,-7.4,-4.8,53.8,101.9,78.9,9.74344
"2017-09-04 16:18:46.18",121345593,29.49,328.8,57.45274,-9.28624,-24.47544,4.35864,-7.2,-21,-31,-7.4,-5,53,101.6,78.1,4.2672
"2017-09-04 16:18:46.19",121345594,29.33,329.2,57.45274,-9.2964,-24.46528,4.34848,-7.5,-21.2,-30.5,-7.4,-5.2,52.5,101.2,77.6,7.4676
"2017-09-04 16:18:46.2",121345595,29.32,329.4,57.44312,-9.2964,-24.45512,4.35864,-7.5,-21.4,-30.6,-7,-5.1,52.9,101.5,77.4,8.74776
"2017-09-04 16:18:46.21",121345596,29.47,329,57.45274,-9.2964,-24.47544,4.34848,-7.9,-21.5,-31.5,-7.3,-4.6,53.4,101.5,78,5.54736
"2017-09-04 16:18:46.22",121345597,29.59,329.2,57.44312,-9.2964,-24.47544,4.37896,-8.2,-21.7,-31.8,-7.3,-4,54.6,102.3,78.2,7.60984
"2017-09-04 16:18:46.23",121345598,29.27,329.5,57.44312,-9.347199,-24.46528,4.3688,-9.1,-22.7,-32.6,-7.2,-3.4,55.5,103.4,77.9,10.45464
"2017-09-04 16:18:46.24",121345599,29.43,328.9,57.42386,-9.33704,-24.46528,4.39928,-10.4,-23.9,-33.6,-7.7,-3.1,56.2,104,78.1,4.48056
"2017-09-04 16:18:46.25",121345600,29.55,329.1,57.37573,-8.9916,-24.25192,4.4704,-11.3,-24.8,-34.5,-7.9,-3,57.5,105.1,78.1,8.107679
