"TOA5","CR9000","CR9000","1576","CR9000X.Std.06","CPU:MnDot_Bo.C9X","59705","MNDOT"
"TIMESTAMP","RECORD","Windspeed","WindDir","Bolt2","Bolt3","Bolt5","Bolt6","Strain1","Strain2","Strain3","Strain4","Strain5","Strain6","Strain7","Strain8","Bolt7"
"TS","RN","Mph","Deg","lbs","lbs","lbs","lbs","uE","uE","uE","uE","uE","uE","uE","uE","lbs"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2017-09-04 16:17:33.1",121338285,22.8,302.3,57.69341,-8.757919,-24.37384,4.27736,-12,-14.9,5.5,15.8,-2.3,34.1,73.6,55.9,1.778
"2017-09-04 16:17:33.11",121338286,22.79,302.5,57.66453,-8.76808,-24.37384,4.28752,-12.7,-15.3,5.1,16.2,-2.3,34,73.2,55.3,0.64008
"2017-09-04 16:17:33.12",121338287,23.29,302.6,57.67416,-8.7884,-24.384,4.29768,-12.5,-15.2,5,16.1,-1.9,34.4,73.5,55.6,-1.99136
"2017-09-04 16:17:33.13",121338288,23.16,303.3,57.68378,-8.757919,-24.384,4.29768,-12.7,-15.2,4.9,16.4,-1.4,34.8,73.6,55.8,-1.49352
"2017-09-04 16:17:33.14",121338289,23.18,303.8,57.69341,-8.76808,-24.37384,4.29768,-13,-15.3,4.6,16.1,-1.6,34.8,73.4,55.8,0.14224
"2017-09-04 16:17:33.15",121338290,23.09,303.9,57.70304,-8.74776,-24.36368,4.30784,-12.7,-15.3,4.9,16.5,-1.3,35.1,73.8,55.6,0.56896
"2017-09-04 16:17:33.16",121338291,22.98,304.7,57.66453,-8.7884,-24.384,4.28752,-13.5,-15.6,4.5,16,-1.6,34.9,73.6,55.1,-0.21336
"2017-09-04 16:17:33.17",121338292,23,305.2,57.68378,-8.74776,-24.384,4.28752,-13.1,-15.3,4.5,16.1,-1.4,35.1,73.8,55.4,-1.63576
"2017-09-04 16:17:33.18",121338293,22.93,305.1,57.70304,-8.74776,-24.384,4.30784,-12.7,-15.1,4.2,16.4,-1.4,35.1,73.8,55.6,-2.56032
"2017-09-04 16:17:33.19",121338294,22.83,305.7,57.66453,-8.76808,-24.384,4.30784,-13,-15,4.2,16.1,-1.5,34.9,73.7,55.9,-2.06248
"2017-09-04 16:17:33.2",121338295,22.81,306.3,57.68378,-8.757919,-24.37384,4.318,-12.8,-15.1,4.3,16.1,-1.5,35.2,74.4,55.8,-0.64008
"2017-09-04 16:17:33.21",121338296,23.31,306.4,57.68378,-8.7884,-24.39416,4.30784,-13,-15.6,3.7,15.6,-1.8,35.1,74.3,55.7,2.63144
