"TOA5","CR9000","CR9000","1576","CR9000X.Std.06","CPU:MnDot_Bo.C9X","59705","MNDOT"
"TIMESTAMP","RECORD","Windspeed","WindDir","Bolt2","Bolt3","Bolt5","Bolt6","Strain1","Strain2","Strain3","Strain4","Strain5","Strain6","Strain7","Strain8","Bolt7"
"2017-09-04 16:19:44.91",121351466,16.84,345.3,57.2217,-9.54024,-24.57704,4.318,-10.9,-26.9,-47.6,-15.3,-1.6,66.2,115.5,84.7,2.41808
"2017-09-04 16:19:44.92",121351467,17.13,345.6,57.18319,-9.57072,-24.5872,4.32816,-13.1,-28,-49.6,-15.3,-0.6,68,116.2,84.5,-1.70688
"2017-09-04 16:19:44.93",121351468,17.33,345.4,57.18319,-9.6012,-24.57704,4.32816,-14.3,-28.7,-51.4,-15.2,1,69.6,117,84.7,-1.28016
"2017-09-04 16:19:44.94",121351469,17.48,345.9,57.17356,-9.59104,-24.57704,4.35864,-15.7,-29.1,-52.2,-14.3,3,71.6,118.2,84.6,2.27584
"2017-09-04 16:19:44.95",121351470,17.74,345.9,57.18319,-9.63168,-24.56688,4.3688,-17.6,-29.8,-53.3,-13.7,4.1,72.9,118.6,84.1,3.41376
"2017-09-04 16:19:44.96",121351471,18.25,345.8,57.16394,-9.6012,-24.56688,4.3688,-19.2,-30.8,-53.8,-13.1,5.4,74.2,119.4,82.9,1.70688
"2017-09-04 16:19:44.97",121351472,18.55,346,57.14468,-9.66216,-24.57704,4.39928,-21,-31.3,-54.5,-12.6,6.3,75.1,119.3,82,0.28448
"2017-09-04 16:19:44.98",121351473,18.75,346,57.14468,-9.62152,-24.5872,4.37896,-21.8,-31.4,-55.3,-12,7.6,75.9,119.5,81.8,0.99568
"2017-09-04 16:19:44.99",121351474,18.86,345.8,57.14468,-9.64184,-24.56688,4.4196,-22.6,-31.5,-55.2,-11.3,8.8,77,119.8,81.7,-1.99136
"2017-09-04 16:19:45",121351475,18.98,346.2,57.15431,-9.64184,-24.57704,4.40944,-23.3,-31.9,-55.6,-10.9,9.6,77.4,119.8,81.2,-0
"2017-09-04 16:19:45.01",121351476,19.15,346.3,57.15431,-9.64184,-24.57704,4.40944,-24.1,-32.3,-55.3,-10.3,10,78.1,120.1,80.3,5.97408
"2017-09-04 16:19:45.02",121351477,19.75,346.1,57.13506,-9.64184,-24.5872,4.38912,-24.7,-32.8,-55.4,-10.2,10.3,77.8,119.9,79.6,-0.3556
"2017-09-04 16:19:45.03",121351478,19.84,346.9,57.12543,-9.408159,-24.47544,4.46024,-25,-32.9,-55.5,-10,10.3,77.8,119.4,80,2.27584
"2017-09-04 16:19:45.04",121351479,19.97,347,57.14468,-9.63168,-24.5872,4.40944,-25.1,-32.5,-55.2,-9.4,11.2,78.3,119.6,80.2,0.7112
"2017-09-04 16:19:45.05",121351480,20,346.9,57.13506,-9.62152,-24.5872,4.40944,-25.2,-32.8,-54.7,-9.4,11.2,78.3,119.2,79.7,4.6228
"2017-09-04 16:19:45.06",121351481,20.6,347.5,57.14468,-9.61136,-24.5872,4.4196,-25.5,-33.2,-53.9,-8.8,11.3,78.5,119.3,78.7,5.54736
"2017-09-04 16:19:45.07",121351482,20.71,347.7,57.14468,-9.63168,-24.59736,4.38912,-26,-33.4,-53.5,-8.7,11.3,77.8,118.7,78.1,1.13792
"2017-09-04 16:19:45.08",121351483,20.69,347.8,57.10618,-9.61136,-24.60752,4.38912,-25.9,-33.3,-52.8,-8.2,11.2,77.3,117.6,78.1,1.20904
"2017-09-04 16:19:45.09",121351484,20.76,348.4,57.13506,-9.58088,-24.56688,4.38912,-25.4,-32.7,-51.6,-7.4,11.6,77.2,117,77.9,3.2004
"2017-09-04 16:19:45.1",121351485,21.37,348.3,57.14468,-9.57072,-24.60752,4.38912,-25.6,-32.4,-50.1,-7,11.3,76.1,116.1,77.2,3.69824
"2017-09-04 16:19:45.11",121351486,21.31,348.3,57.15431,-9.560559,-24.59736,4.37896,-25.2,-32.4,-48.3,-6.2,10.9,75.1,115.2,76,5.97408
"2017-09-04 16:19:45.12",121351487,21.35,348.8,57.12543,-9.54024,-24.62784,4.33832,-24.8,-31.8,-46.7,-6.3,10.3,73.5,113.4,74.9,4.69392
"2017-09-04 16:19:45.13",121351488,21.39,348.6,57.14468,-9.46912,-24.59736,4.34848,-23.8,-30.7,-45,-5,9.6,71.6,111.4,74.7,0.64008
"2017-09-04 16:19:45.14",121351489,21.89,348.7,57.16394,-9.46912,-24.62784,4.33832,-22.1,-29.4,-42.5,-4.2,8.9,70,109.8,74.5,1.20904
"2017-09-04 16:19:45.15",121351490,21.92,349.1,57.19281,-9.43864,-24.60752,4.32816,-21,-28.4,-40.2,-3.7,7.8,67.8,107.8,73.6,4.33832
"2017-09-04 16:19:45.16",121351491,21.91,348.7,57.20245,-9.408159,-24.62784,4.29768,-19.7,-27.6,-37.4,-3.2,6.6,65.8,106.1,72.8,4.19608
"2017-09-04 16:19:45.17",121351492,22.37,348.8,57.19281,-9.37768,-24.62784,4.27736,-18.3,-26.6,-34.7,-2.7,4.8,62.8,103.6,71.8,0.85344
"2017-09-04 16:19:45.18",121351493,22.39,349,57.20245,-9.33704,-24.638,4.27736,-16.2,-24.8,-32.7,-2.3,3.9,60.3,101.4,71.8,-1.49352
"2017-09-04 16:19:45.19",121351494,22.36,348.5,57.23132,-9.2964,-24.638,4.24688,-14.6,-23.6,-29.8,-1.7,3,58.4,99.6,71.5,3.12928
"2017-09-04 16:19:45.2",121351495,22.26,348.5,57.23132,-9.26592,-24.64816,4.22656,-13.2,-22.3,-27.4,-1.1,1.6,56.1,97.7,70.9,4.48056
"2017-09-04 16:19:45.21",121351496,22.83,348.5,57.25058,-9.2456,-24.62784,4.19608,-11.8,-21.4,-25.1,-0.7,0.3,53.8,96.3,70.1,1.92024
"2017-09-04 16:19:45.22",121351497,22.75,347.9,57.23132,-9.215119,-24.66848,4.18592,-10.8,-20.7,-23.1,-0.8,-1.2,51.4,94.2,69.5,-1.13792
"2017-09-04 16:19:45.23",121351498,22.66,348,57.2602,-9.18464,-24.6888,4.1656,-9.2,-19.7,-21.7,-0.6,-2.3,49.7,92.6,69.8,-2.91592
"2017-09-04 16:19:45.24",121351499,23.21,348,57.27946,-9.16432,-24.66848,4.1656,-7.8,-18.6,-19.9,-0.1,-2.8,48.6,91.8,70,-3.2004
"2017-09-04 16:19:45.25",121351500,23.11,347.3,57.27946,-9.16432,-24.66848,4.1656,-6.9,-18.2,-18.7,-0.1,-4,46.9,90.5,69.9,-1.28016
"2017-09-04 16:19:45.26",121351501,22.99,347.3,57.31797,-9.13384,-24.64816,4.14528,-6,-17.9,-17.4,-0.6,-4.8,46,90.2,69.7,3.62712
"2017-09-04 16:19:45.27",121351502,23.54,347.1,57.27946,-9.15416,-24.66848,4.1148,-4.9,-17.7,-16.7,-0.9,-6.1,44.6,89.6,69.4,-0.14224
"2017-09-04 16:19:45.28",121351503,23.43,346.4,57.27946,-9.13384,-24.65832,4.10464,-3.8,-17.4,-16.2,-1.6,-6.9,43.7,89,70.5,1.28016
"2017-09-04 16:19:45.29",121351504,23.29,346.4,57.30834,-9.10336,-24.67864,4.1148,-2.4,-16.6,-15.6,-2,-7.7,43.2,89,71.3,-0.78232
"2017-09-04 16:19:45.3",121351505,23.81,346.3,57.30834,-9.13384,-24.65832,4.1148,-1.4,-16.3,-15.3,-2.5,-8.5,42.2,88.9,71.8,-1.4224
"2017-09-04 16:19:45.31",121351506,23.68,345.6,57.30834,-9.11352,-24.638,4.1148,-0.7,-16.1,-14.6,-2.8,-9.8,41.6,88.9,71.8,0.21336
"2017-09-04 16:19:45.32",121351507,23.57,345.6,57.29871,-9.15416,-24.66848,4.07416,0.1,-16.3,-14.4,-3.7,-10.6,40.8,88.5,71.9,-0.21336
"2017-09-04 16:19:45.33",121351508,24.06,345,57.30834,-9.144,-24.67864,4.07416,1.2,-15.9,-14.5,-4.2,-11.1,40.3,88.4,72.9,4.40944
"2017-09-04 16:19:45.34",121351509,23.89,344.4,57.32759,-9.10336,-24.65832,4.09448,1.7,-15.3,-14.1,-4,-11.3,39.9,88.5,73.6,0.92456
"2017-09-04 16:19:45.35",121351510,23.79,344.3,57.31797,-9.11352,-24.65832,4.09448,2.1,-15.1,-14.1,-4.4,-11.6,39.5,88.2,73.4,-0.42672
"2017-09-04 16:19:45.36",121351511,24.27,343.6,57.32759,-9.12368,-24.638,4.064,2.1,-15.2,-13.7,-4.4,-11.8,39.8,88.7,73.2,-3.9116
"2017-09-04 16:19:45.37",121351512,24.1,343,57.31797,-9.13384,-24.638,4.064,1.5,-15.3,-14.1,-4.3,-12.2,39.2,88,72.7,0.07112
"2017-09-04 16:19:45.38",121351513,23.97,343,57.30834,-9.12368,-24.65832,4.09448,1.6,-15.2,-14.3,-4.3,-11.8,39.5,87.9,73.2,-2.41808
"2017-09-04 16:19:45.39",121351514,24.47,342.3,57.32759,-9.12368,-24.65832,4.10464,1.5,-14.7,-14.4,-3.7,-11.1,40.1,88.2,73.3,-0.92456
"2017-09-04 16:19:45.4",121351515,24.27,341.7,57.31797,-9.11352,-24.65832,4.09448,0.8,-14.9,-14.9,-3.4,-10.7,40.5,88.1,72.6,-2.98704
"2017-09-04 16:19:45.41",121351516,24.16,341.7,57.31797,-9.10336,-24.638,4.09448,-0.1,-15.5,-14.9,-2.9,-9.7,41.2,88.7,72.1,0.49784
"2017-09-04 16:19:45.42",121351517,24.62,341,57.28908,-9.15416,-24.65832,4.09448,-1,-16,-15.8,-3.2,-9.4,41.8,89,71.8,-2.70256
"2017-09-04 16:19:45.43",121351518,24.42,340.5,57.30834,-9.15416,-24.66848,4.10464,-1.9,-16.1,-17,-3.3,-8.6,42.8,89.2,72.2,-1.778
"2017-09-04 16:19:45.44",121351519,24.58,340.7,57.28908,-9.10336,-24.61768,4.13512,-2.5,-16.4,-18.1,-2.5,-7.7,44.3,90.6,72.4,-2.8448
"2017-09-04 16:19:45.45",121351520,24.73,339.7,57.28908,-9.144,-24.65832,4.14528,-3.5,-17,-19.9,-3.2,-6.9,45.6,91.6,72.7,-1.92024
"2017-09-04 16:19:45.46",121351521,24.52,339.6,57.29871,-9.18464,-24.65832,4.14528,-4.9,-18,-21.3,-3.4,-5.9,47.4,93.4,72.7,-2.77368
"2017-09-04 16:19:45.47",121351522,24.98,339.9,57.26983,-9.22528,-24.62784,4.14528,-6.2,-19.2,-23.7,-4.3,-5.3,48.8,94.9,72.6,-4.40944
"2017-09-04 16:19:45.48",121351523,24.83,339.4,57.27946,-9.25576,-24.638,4.1656,-7,-19.8,-25.8,-4.6,-4.1,50.9,96.4,73.8,-4.90728
"2017-09-04 16:19:45.49",121351524,24.63,339.8,57.25058,-9.28624,-24.638,4.2164,-8.2,-20.8,-28,-5.2,-2.8,53.3,98.3,74.7,-1.35128
"2017-09-04 16:19:45.5",121351525,25.07,340.4,57.25058,-9.31672,-24.61768,4.2164,-9.6,-21.8,-30.3,-5.8,-1.8,55.3,100.3,75.3,-2.34696
"2017-09-04 16:19:45.51",121351526,24.9,340.4,57.23132,-9.32688,-24.60752,4.22656,-11.2,-23.3,-32.2,-5.9,-0.6,57.7,102.6,75.3,-0.49784
"2017-09-04 16:19:45.52",121351527,25.14,341.2,57.21207,-9.38784,-24.62784,4.24688,-13.1,-24.7,-34.4,-6.5,0.1,59.3,104,75.5,-0.85344
"2017-09-04 16:19:45.53",121351528,25.13,341.8,57.20245,-9.398,-24.62784,4.2672,-14.4,-25.6,-37,-6.8,1.6,61.7,105.7,76.1,-0.14224
"2017-09-04 16:19:45.54",121351529,24.97,341.9,57.18319,-9.215119,-24.49576,4.32816,-15.6,-26.4,-38.7,-6.8,3,64.1,107.3,76.5,-2.41808
"2017-09-04 16:19:45.55",121351530,25.29,343,57.17356,-9.4488,-24.62784,4.318,-17.1,-27.4,-40.6,-6.8,4.3,65.7,108.4,76.7,-2.91592
"2017-09-04 16:19:45.56",121351531,25.19,343.7,57.18319,-9.46912,-24.61768,4.318,-18.6,-28.2,-41.8,-6.6,5.6,67.6,110.2,76,-2.70256
"2017-09-04 16:19:45.57",121351532,25,344,57.16394,-9.46912,-24.61768,4.318,-20.2,-29.2,-43.2,-6.8,6.6,68.9,110.7,75.6,-1.4224
"2017-09-04 16:19:45.58",121351533,25.32,345,57.14468,-9.48944,-24.61768,4.32816,-21.5,-29.7,-44.5,-6.4,7.5,70,111.4,76,1.778
"2017-09-04 16:19:45.59",121351534,25.21,346,57.15431,-9.50976,-24.60752,4.3688,-22.1,-29.7,-45.1,-5.7,8.6,71.2,111.8,75.9,0.14224
"2017-09-04 16:19:45.6",121351535,25.26,346.4,57.16394,-9.499599,-24.61768,4.3688,-22.8,-29.9,-45.4,-5.7,9.5,71.9,111.9,75.7,2.8448
"2017-09-04 16:19:45.61",121351536,25.36,347.3,57.18319,-9.499599,-24.59736,4.3688,-23.5,-30.1,-45.5,-5.3,10.1,72.4,112.4,74.9,3.556
"2017-09-04 16:19:45.62",121351537,25.24,348.1,57.14468,-9.50976,-24.638,4.32816,-24.3,-30.6,-45.7,-4.8,10,72.3,112.1,74.3,-1.56464
"2017-09-04 16:19:45.63",121351538,25.59,348.4,57.15431,-9.50976,-24.62784,4.32816,-24.2,-30.3,-45.7,-4.7,10.5,72.4,111.6,74.3,-4.19608
"2017-09-04 16:19:45.64",121351539,25.37,349.3,57.16394,-9.45896,-24.59736,4.3688,-24.4,-29.6,-45.2,-4.1,11.1,72.6,111.2,74.2,-1.84912
"2017-09-04 16:19:45.65",121351540,25.26,349.9,57.15431,-9.45896,-24.60752,4.35864,-24.3,-29.7,-44.9,-3.6,10.8,72.1,110.9,73.9,-2.63144
"2017-09-04 16:19:45.66",121351541,25.58,350.2,57.16394,-9.499599,-24.5872,4.37896,-24.4,-29.8,-44.1,-3.3,11.1,71.9,111,73,3.9116
"2017-09-04 16:19:45.67",121351542,25.39,351.2,57.14468,-9.47928,-24.60752,4.35864,-24.8,-30,-44,-3.3,10.8,71.4,110.3,72.7,2.06248
"2017-09-04 16:19:45.68",121351543,25.27,351.8,57.15431,-9.46912,-24.61768,4.33832,-24.5,-29.6,-43.9,-3.1,10.8,71.3,109.8,72.8,0.28448
"2017-09-04 16:19:45.69",121351544,25.61,352.2,57.15431,-9.42848,-24.60752,4.35864,-23.9,-29.3,-43.2,-2.8,10.7,71.1,109.8,73.2,-1.92024
"2017-09-04 16:19:45.7",121351545,25.43,353.2,57.18319,-9.47928,-24.60752,4.33832,-23.7,-29.4,-42.9,-3.1,10.6,70.7,109.4,73.2,-3.41376
"2017-09-04 16:19:45.71",121351546,25.3,353.7,57.19281,-9.4488,-24.60752,4.33832,-23.3,-29.3,-41.7,-3.2,10.1,70.1,109.2,72.9,-5.54736
"2017-09-04 16:19:45.72",121351547,25.07,354.2,57.16394,-9.46912,-24.61768,4.29768,-23.1,-29.5,-41.2,-3.4,9,69.3,108.6,72.6,-2.98704
"2017-09-04 16:19:45.73",121351548,25.46,355.1,57.15431,-9.45896,-24.62784,4.318,-22.2,-29,-40.6,-3.3,8.6,68.1,107.7,72.9,-1.70688
"2017-09-04 16:19:45.74",121351549,25.34,354.9,57.18319,-9.43864,-24.638,4.318,-20.9,-28.3,-39.3,-3.2,7.9,67.4,107.2,73.6,-2.1336
"2017-09-04 16:19:45.75",121351550,25.11,358.7,57.19281,-9.408159,-24.65832,4.29768,-19.7,-27.6,-38.1,-3.6,6.8,65.8,106.2,73.5,0.99568
"2017-09-04 16:19:45.76",121351551,24.98,356.8,57.21207,-9.38784,-24.61768,4.28752,-18.6,-26.9,-36.2,-3.4,5.8,64.3,105.3,73.1,-1.35128
"2017-09-04 16:19:45.77",121351552,24.92,355.6,57.19281,-9.41832,-24.638,4.2672,-17.3,-26.3,-34.5,-3.7,4.1,62.4,104,72.7,-1.28016
"2017-09-04 16:19:45.78",121351553,25.2,0.555,57.19281,-9.35736,-24.638,4.23672,-15.5,-25.3,-33,-3.6,3.2,60.4,102.4,73,-3.9116
"2017-09-04 16:19:45.79",121351554,25.08,0.781,57.2217,-9.32688,-24.638,4.25704,-13.7,-24,-30.7,-2.8,2,58.6,100.8,72.9,-1.4224
"2017-09-04 16:19:45.8",121351555,24.94,0.444,57.23132,-9.30656,-24.638,4.2164,-12.3,-23,-28.5,-2.7,0.7,56,98.8,72.6,-3.69824
"2017-09-04 16:19:45.81",121351556,24.74,0.498,57.24095,-9.25576,-24.64816,4.18592,-10.8,-21.9,-25.8,-2,-0.6,54,97.1,71.7,1.84912
"2017-09-04 16:19:45.82",121351557,24.66,0.889,57.24095,-9.25576,-24.66848,4.1656,-9.7,-20.9,-23.5,-1.9,-2,51.5,94.9,70.7,-1.92024
"2017-09-04 16:19:45.83",121351558,24.52,0.659,57.25058,-9.18464,-24.66848,4.17576,-8.2,-19.6,-21.5,-1.2,-2.9,49.4,92.9,70.5,-1.92024
"2017-09-04 16:19:45.84",121351559,24.35,1.008,57.28908,-9.18464,-24.67864,4.17576,-6.6,-18.2,-19,-0.7,-3.6,47.3,91,70.1,-1.0668
"2017-09-04 16:19:45.85",121351560,24.66,1.446,57.29871,-9.16432,-24.69896,4.14528,-5.6,-17.2,-16.8,-0.2,-4.7,45.3,88.9,69.5,-0.3556
"2017-09-04 16:19:45.86",121351561,24.69,1.132,57.31797,-9.0932,-24.64816,4.12496,-4.5,-16.5,-14.7,0.6,-5.8,43.6,87.8,68.8,-0.78232
"2017-09-04 16:19:45.87",121351562,24.52,1.543,57.29871,-9.11352,-24.67864,4.10464,-3.6,-15.9,-13.2,0.6,-6.8,41.7,86.2,67.9,-4.69392
"2017-09-04 16:19:45.88",121351563,24.47,1.565,57.29871,-9.062719,-24.67864,4.08432,-2.4,-15,-11.9,0.8,-7.6,40.5,84.8,68.2,-1.92024
"2017-09-04 16:19:45.89",121351564,24.34,0.991,57.31797,-9.0424,-24.66848,4.10464,-1.3,-14.4,-10.5,1,-8.2,39.5,84.4,68.3,-0.07112
"2017-09-04 16:19:45.9",121351565,24.2,0.928,57.31797,-9.03224,-24.67864,4.08432,-0.5,-14.1,-9.7,0.8,-9.1,38.5,83.6,68.3,-0.7112
"2017-09-04 16:19:45.91",121351566,24.15,0.764,57.32759,-9.05256,-24.66848,4.08432,0.4,-13.7,-8.8,0.2,-9.6,37.8,83.6,68.4,-2.34696
"2017-09-04 16:19:45.92",121351567,24.04,0.405,57.31797,-9.05256,-24.66848,4.07416,0.5,-14.1,-8.5,-0.1,-10.6,36.9,83.2,68.1,-0.7112
"2017-09-04 16:19:45.93",121351568,23.91,0.781,57.32759,-9.03224,-24.67864,4.07416,1.5,-13.6,-8.4,-0.1,-11.1,36.6,83,69.2,-1.778
"2017-09-04 16:19:45.94",121351569,23.88,185.4,57.33722,-9.01192,-24.66848,4.05384,1.8,-13.7,-8.1,-0.3,-11.2,36.5,83.1,69.7,-0.85344
"2017-09-04 16:19:45.95",121351570,23.75,358.4,57.29871,-8.64616,-24.45512,4.12496,2.1,-13.9,-8.2,-0.7,-12.3,36.5,83.1,69.6,-3.05816
"2017-09-04 16:19:45.96",121351571,23.67,355.1,57.31797,-9.02208,-24.64816,4.07416,2.2,-14.1,-8.2,-0.7,-11.3,36.6,83.9,69.7,-1.35128
"2017-09-04 16:19:45.97",121351572,23.61,354.5,57.30834,-9.05256,-24.67864,4.04368,1.3,-14.5,-8.5,-0.9,-11.4,36.7,83.7,69.4,-0.99568
"2017-09-04 16:19:45.98",121351573,23.51,353.4,57.32759,-9.05256,-24.6888,4.064,1.3,-14.3,-8.6,-0.9,-10.9,37.1,83.8,69.7,-0.64008
"2017-09-04 16:19:45.99",121351574,23.43,352.8,57.32759,-9.03224,-24.67864,4.07416,0.8,-14.4,-8.7,-0.4,-10.2,37.7,84,69.7,-1.20904
"2017-09-04 16:19:46",121351575,23.38,351.9,57.31797,-9.0424,-24.67864,4.07416,-0.1,-14.9,-8.8,0.1,-9.7,38.2,83.7,69.2,-1.99136
"2017-09-04 16:19:46.01",121351576,23.26,351,57.31797,-9.062719,-24.66848,4.064,-1,-15,-8.8,0.8,-8.9,38.8,84.1,68.2,0.99568
"2017-09-04 16:19:46.02",121351577,23.74,350.7,57.30834,-9.05256,-24.67864,4.08432,-2,-15.6,-9.1,1.3,-8.4,39.1,83.9,67.2,-3.98272
"2017-09-04 16:19:46.03",121351578,23.71,349.8,57.30834,-9.0424,-24.6888,4.05384,-3,-15.5,-9.2,2,-7.4,39.8,83.3,66.8,1.13792
"2017-09-04 16:19:46.04",121351579,23.55,348.9,57.29871,-9.03224,-24.6888,4.08432,-3.8,-15.4,-9.4,2.7,-6.2,40.6,83.5,66.3,4.69392
"2017-09-04 16:19:46.05",121351580,23.51,348.8,57.29871,-9.03224,-24.67864,4.10464,-4.8,-15.8,-9.9,3.3,-5.4,41.2,83.4,65.9,-1.35128
"2017-09-04 16:19:46.06",121351581,23.47,348.1,57.29871,-9.01192,-24.67864,4.09448,-5.8,-16.2,-9.8,4,-4.5,42.2,83.9,65,0.42672
"2017-09-04 16:19:46.07",121351582,23.32,347.7,57.26983,-9.062719,-24.69896,4.10464,-7.3,-16.8,-10.8,4.4,-3.9,43,83.9,64.2,1.56464
"2017-09-04 16:19:46.08",121351583,23.27,347.7,57.27946,-9.05256,-24.67864,4.13512,-8.1,-17.3,-11.8,4.7,-2.3,44.1,84.7,64.4,1.35128
"2017-09-04 16:19:46.09",121351584,23.23,346.8,57.26983,-9.05256,-24.69896,4.12496,-9.2,-17.4,-12.9,5,-1.5,45.6,85.7,64.5,0.56896
"2017-09-04 16:19:46.1",121351585,23.65,346.2,57.26983,-9.08304,-24.6888,4.14528,-10.6,-18.5,-14.5,4.8,-0.3,47.2,86.9,64.7,2.77368
"2017-09-04 16:19:46.11",121351586,23.62,346.5,57.26983,-9.0932,-24.67864,4.1656,-12.1,-19.4,-15.8,5,1.1,49.2,88.3,64.2,-0.7112
"2017-09-04 16:19:46.12",121351587,23.55,345.3,57.24095,-9.15416,-24.66848,4.1656,-13.9,-20.6,-17.6,4.6,2.1,50.8,89.7,64.1,0.92456
"2017-09-04 16:19:46.13",121351588,23.41,345.1,57.2602,-9.16432,-24.6888,4.18592,-15.1,-21.5,-19.6,4.6,3.2,52.8,90.9,64.6,-1.99136
"2017-09-04 16:19:46.14",121351589,23.39,344.9,57.23132,-9.18464,-24.65832,4.2164,-16.2,-22.4,-21.6,4.4,4.7,55.2,92.9,65.2,0.56896
"2017-09-04 16:19:46.15",121351590,23.33,344.1,57.21207,-9.22528,-24.66848,4.2164,-17.8,-23.4,-23.6,4,5.7,56.7,94.1,65.5,-3.05816
"2017-09-04 16:19:46.16",121351591,23.21,343.7,57.23132,-9.22528,-24.66848,4.23672,-19.3,-24.5,-25.4,3.8,6.8,58.9,96.2,65.7,-0.42672
"2017-09-04 16:19:46.17",121351592,23.2,343.3,57.19281,-9.25576,-24.66848,4.23672,-20.8,-25.8,-27.5,3.2,7.8,60.6,97.6,65.6,-0.92456
"2017-09-04 16:19:46.18",121351593,23.12,342.2,57.20245,-9.28624,-24.67864,4.25704,-21.9,-26.4,-29.2,2.8,8.8,62.1,98.8,66.4,1.778
"2017-09-04 16:19:46.19",121351594,23.01,341.7,57.17356,-9.33704,-24.65832,4.27736,-22.3,-26.8,-30.4,2.5,9.5,63.5,100.2,67.1,0.3556
"2017-09-04 16:19:46.2",121351595,23.25,341.3,57.18319,-9.31672,-24.65832,4.25704,-23,-27.5,-32,2.2,10.1,64.6,100.8,67.4,-4.2672
"2017-09-04 16:19:46.21",121351596,23.47,340,57.18319,-9.33704,-24.638,4.29768,-23.5,-27.6,-32.5,2.5,10.3,65.4,101.8,67.5,-0.99568
"2017-09-04 16:19:46.22",121351597,23.36,340.2,57.16394,-9.35736,-24.638,4.27736,-24,-28.1,-33.3,1.9,10.4,65.6,102.2,67.2,-3.48488
"2017-09-04 16:19:46.23",121351598,23.37,339.8,57.15431,-9.33704,-24.638,4.29768,-23.6,-27.7,-33.8,2,10.5,65.8,102.5,67.7,0.64008
"2017-09-04 16:19:46.24",121351599,23.26,339.3,57.17356,-9.31672,-24.62784,4.29768,-23.3,-27.6,-34,2,10.6,66,102.5,67.9,1.84912
"2017-09-04 16:19:46.25",121351600,23.16,339.5,57.19281,-9.347199,-24.64816,4.28752,-23.4,-27.3,-34.3,1.9,10.4,65.9,102.2,68,-2.06248
"2017-09-04 16:19:46.26",121351601,23.16,339.2,57.21207,-9.367519,-24.64816,4.28752,-22.9,-27.1,-33.7,1.7,10.3,65.9,102.6,67.9,1.99136
"2017-09-04 16:19:46.27",121351602,23.05,338.7,57.16394,-9.32688,-24.61768,4.29768,-23,-27.2,-33.9,1.5,9.9,65.2,102,67.7,-0.56896
"2017-09-04 16:19:46.28",121351603,23.51,339.2,57.17356,-9.35736,-24.638,4.28752,-22.6,-26.6,-34.1,1.6,9.6,65.1,101.8,68,-5.47624
"2017-09-04 16:19:46.29",121351604,23.48,338.8,57.21207,-9.347199,-24.638,4.29768,-21.7,-26,-34,1.6,9.3,64.8,102.1,68.5,-4.2672
"2017-09-04 16:19:46.3",121351605,23.37,338.8,57.19281,-9.32688,-24.638,4.28752,-21.4,-25.8,-34.3,1.1,8.8,64.4,101.4,68.8,-6.61416
"2017-09-04 16:19:46.31",121351606,23.29,339.8,57.19281,-9.30656,-24.638,4.28752,-20.6,-25.8,-33.7,0.8,8.5,63.9,102,68.9,-0.85344
"2017-09-04 16:19:46.32",121351607,23.26,340,57.19281,-9.347199,-24.638,4.2672,-20.2,-25.9,-33.9,-0.2,7.4,63.2,101.9,69.1,5.12064
"2017-09-04 16:19:46.33",121351608,23.69,340.7,57.20245,-9.33704,-24.638,4.28752,-19.2,-25.5,-33.9,-0.9,6.8,62.8,101.9,70.1,0.14224
"2017-09-04 16:19:46.34",121351609,23.61,341.8,57.2217,-9.31672,-24.62784,4.29768,-18,-24.8,-33.5,-1.3,5.7,62.3,101.8,71.1,-3.12928
"2017-09-04 16:19:46.35",121351610,23.56,342.4,57.21207,-9.35736,-24.62784,4.27736,-16.6,-24.7,-33.8,-2.2,4.5,61.2,101.8,71.8,1.0668
"2017-09-04 16:19:46.36",121351611,23.42,343.2,57.19281,-8.81888,-24.32304,4.35864,-15.5,-24.6,-32.9,-2.9,2.4,60.8,102,72.3,-3.41376
"2017-09-04 16:19:46.37",121351612,23.9,344.6,57.2217,-9.32688,-24.62784,4.25704,-14.3,-24.4,-32.7,-3.8,1.9,59.2,102,73.1,-2.56032
"2017-09-04 16:19:46.38",121351613,23.84,345.3,57.21207,-9.32688,-24.638,4.25704,-12.5,-23.6,-32.2,-4.7,0.6,58.3,101.7,74.1,-2.20472
"2017-09-04 16:19:46.39",121351614,23.68,346.2,57.23132,-9.31672,-24.638,4.23672,-11,-22.9,-31.3,-5.3,-0.5,56.8,101.1,74.8,1.4224
"2017-09-04 16:19:46.4",121351615,23.61,347.6,57.24095,-9.32688,-24.638,4.22656,-9.5,-22.3,-30.4,-5.9,-2,55.5,100.4,75.3,2.41808
"2017-09-04 16:19:46.41",121351616,24.09,348.1,57.26983,-9.27608,-24.61768,4.22656,-8.2,-21.7,-28.6,-5.6,-3.2,54,99.6,75.3,0
"2017-09-04 16:19:46.42",121351617,23.9,349.1,57.25058,-9.28624,-24.60752,4.19608,-7.1,-21.1,-27.1,-5.8,-4.3,52,98.1,74.6,-1.28016
"2017-09-04 16:19:46.43",121351618,23.84,350.3,57.26983,-9.25576,-24.60752,4.17576,-5.9,-19.8,-25.2,-5.2,-5.2,50.2,96.6,74.7,-2.63144
"2017-09-04 16:19:46.44",121351619,24.29,350.5,57.28908,-9.20496,-24.62784,4.15544,-4.4,-18.7,-23,-4.6,-6,48.4,94.9,74.2,-6.4008
